x,y,dist,orient,direct,SrcNum,DetNum,OptGrp
-106.066017177982,-7.07106781186548,20,vert,diagonal,S10,D06,none
-91.9238815542512,35.3553390593274,82.4621125123532,vert,antidiag,S11,D06,none
-91.9238815542512,21.2132034355964,60,vert,antidiag,S12,D06,none
-91.9238815542512,7.07106781186548,44.7213595499958,hori,antidiag,S13,D06,none
-91.9238815542512,-7.07106781186548,44.7213595499958,hori,diagonal,S14,D06,none
-77.7817459305202,21.2132034355964,82.4621125123532,hori,antidiag,S15,D06,none
-77.7817459305202,7.07106781186548,72.1110255092798,hori,antidiag,S16,D06,none
-77.7817459305202,-7.07106781186548,72.1110255092798,hori,diagonal,S17,D06,none
-63.6396103067893,21.2132034355964,107.70329614269,hori,antidiag,S18,D06,none
-63.6396103067893,7.07106781186548,100,hori,antidiag,S19,D06,none
-63.6396103067893,-7.07106781186548,100,hori,diagonal,S20,D06,none
-49.4974746830583,21.2132034355964,134.164078649987,hori,antidiag,S21,D06,none
-49.4974746830583,7.07106781186548,128.062484748657,hori,antidiag,S22,D06,none
-49.4974746830583,-7.07106781186548,128.062484748657,hori,diagonal,S23,D06,none
-35.3553390593274,21.2132034355964,161.245154965971,hori,antidiag,S24,D06,none
-35.3553390593274,7.07106781186548,156.204993518133,hori,antidiag,S25,D06,none
-35.3553390593274,-7.07106781186548,156.204993518133,hori,diagonal,S26,D06,none
-21.2132034355964,35.3553390593274,196.977156035922,hori,antidiag,S27,D06,none
-21.2132034355964,21.2132034355964,188.679622641132,hori,antidiag,S28,D06,none
-21.2132034355964,7.07106781186548,184.390889145858,hori,antidiag,S29,D06,none
-21.2132034355964,-7.07106781186548,184.390889145858,hori,diagonal,S30,D06,none
-7.07106781186548,35.3553390593274,223.606797749979,hori,antidiag,S31,D06,none
-7.07106781186548,21.2132034355964,216.333076527839,hori,antidiag,S32,D06,none
-91.9238815542512,63.6396103067893,20,vert,diagonal,S07,D07,none
-91.9238815542512,49.4974746830583,44.7213595499958,vert,diagonal,S07,D08,none
-91.9238815542512,35.3553390593274,72.1110255092798,vert,diagonal,S07,D09,none
-77.7817459305202,63.6396103067893,44.7213595499958,hori,diagonal,S07,D10,none
-77.7817459305202,49.4974746830583,60,vert,diagonal,S07,D11,none
-77.7817459305202,35.3553390593274,82.4621125123532,vert,diagonal,S07,D12,none
-77.7817459305202,21.2132034355964,107.70329614269,vert,diagonal,S07,D13,none
-63.6396103067893,49.4974746830583,82.4621125123532,hori,diagonal,S07,D14,none
-63.6396103067893,35.3553390593274,100,vert,diagonal,S07,D15,none
-63.6396103067893,21.2132034355964,121.655250605964,vert,diagonal,S07,D16,none
-49.4974746830583,49.4974746830583,107.70329614269,hori,diagonal,S07,D17,none
-49.4974746830583,35.3553390593274,121.655250605964,hori,diagonal,S07,D18,none
-49.4974746830583,21.2132034355964,140,vert,diagonal,S07,D19,none
-35.3553390593274,49.4974746830583,134.164078649987,hori,diagonal,S07,D20,none
-35.3553390593274,35.3553390593274,145.60219778561,hori,diagonal,S07,D21,none
-35.3553390593274,21.2132034355964,161.245154965971,hori,diagonal,S07,D22,none
-21.2132034355964,63.6396103067893,156.204993518133,hori,diagonal,S07,D23,none
-21.2132034355964,49.4974746830583,161.245154965971,hori,diagonal,S07,D24,none
-21.2132034355964,35.3553390593274,170.880074906351,hori,diagonal,S07,D25,none
-7.07106781186548,63.6396103067893,184.390889145858,hori,diagonal,S07,D26,none
-7.07106781186548,49.4974746830583,188.679622641132,hori,diagonal,S07,D27,none
-7.07106781186548,35.3553390593274,196.977156035922,hori,diagonal,S07,D28,none
-91.9238815542512,49.4974746830583,20,vert,antidiag,S08,D07,none
-91.9238815542512,35.3553390593274,20,vert,diagonal,S08,D08,none
-91.9238815542512,21.2132034355964,44.7213595499958,vert,diagonal,S08,D09,none
-77.7817459305202,49.4974746830583,44.7213595499958,hori,antidiag,S08,D10,none
-77.7817459305202,35.3553390593274,44.7213595499958,hori,diagonal,S08,D11,none
-77.7817459305202,21.2132034355964,60,vert,diagonal,S08,D12,none
-77.7817459305202,7.07106781186548,82.4621125123532,vert,diagonal,S08,D13,none
-63.6396103067893,35.3553390593274,72.1110255092798,hori,diagonal,S08,D14,none
-63.6396103067893,21.2132034355964,82.4621125123532,hori,diagonal,S08,D15,none
-63.6396103067893,7.07106781186548,100,vert,diagonal,S08,D16,none
-49.4974746830583,35.3553390593274,100,hori,diagonal,S08,D17,none
-49.4974746830583,21.2132034355964,107.70329614269,hori,diagonal,S08,D18,none
-49.4974746830583,7.07106781186548,121.655250605964,hori,diagonal,S08,D19,none
-35.3553390593274,35.3553390593274,128.062484748657,hori,diagonal,S08,D20,none
-35.3553390593274,21.2132034355964,134.164078649987,hori,diagonal,S08,D21,none
-35.3553390593274,7.07106781186548,145.60219778561,hori,diagonal,S08,D22,none
-21.2132034355964,49.4974746830583,156.204993518133,hori,antidiag,S08,D23,none
-21.2132034355964,35.3553390593274,156.204993518133,hori,diagonal,S08,D24,none
-21.2132034355964,21.2132034355964,161.245154965971,hori,diagonal,S08,D25,none
-7.07106781186548,49.4974746830583,184.390889145858,hori,antidiag,S08,D26,none
-7.07106781186548,35.3553390593274,184.390889145858,hori,diagonal,S08,D27,none
-7.07106781186548,21.2132034355964,188.679622641132,hori,diagonal,S08,D28,none
-91.9238815542512,35.3553390593274,44.7213595499958,vert,antidiag,S09,D07,none
-91.9238815542512,21.2132034355964,20,vert,antidiag,S09,D08,none
-91.9238815542512,7.07106781186548,20,vert,diagonal,S09,D09,none
-77.7817459305202,35.3553390593274,60,vert,antidiag,S09,D10,none
-77.7817459305202,21.2132034355964,44.7213595499958,hori,antidiag,S09,D11,none
-77.7817459305202,7.07106781186548,44.7213595499958,hori,diagonal,S09,D12,none
-77.7817459305202,-7.07106781186548,60,vert,diagonal,S09,D13,none
-63.6396103067893,21.2132034355964,72.1110255092798,hori,antidiag,S09,D14,none
-63.6396103067893,7.07106781186548,72.1110255092798,hori,diagonal,S09,D15,none
-63.6396103067893,-7.07106781186548,82.4621125123532,hori,diagonal,S09,D16,none
-49.4974746830583,21.2132034355964,100,hori,antidiag,S09,D17,none
-49.4974746830583,7.07106781186548,100,hori,diagonal,S09,D18,none
-49.4974746830583,-7.07106781186548,107.70329614269,hori,diagonal,S09,D19,none
-35.3553390593274,21.2132034355964,128.062484748657,hori,antidiag,S09,D20,none
-35.3553390593274,7.07106781186548,128.062484748657,hori,diagonal,S09,D21,none
-35.3553390593274,-7.07106781186548,134.164078649987,hori,diagonal,S09,D22,none
-21.2132034355964,35.3553390593274,161.245154965971,hori,antidiag,S09,D23,none
-21.2132034355964,21.2132034355964,156.204993518133,hori,antidiag,S09,D24,none
-21.2132034355964,7.07106781186548,156.204993518133,hori,diagonal,S09,D25,none
-7.07106781186548,35.3553390593274,188.679622641132,hori,antidiag,S09,D26,none
-7.07106781186548,21.2132034355964,184.390889145858,hori,antidiag,S09,D27,none
-7.07106781186548,7.07106781186548,184.390889145858,hori,diagonal,S09,D28,none
-91.9238815542512,21.2132034355964,72.1110255092798,vert,antidiag,S10,D07,none
-91.9238815542512,7.07106781186548,44.7213595499958,vert,antidiag,S10,D08,none
-91.9238815542512,-7.07106781186548,20,vert,antidiag,S10,D09,none
-77.7817459305202,21.2132034355964,82.4621125123532,vert,antidiag,S10,D10,none
-77.7817459305202,7.07106781186548,60,vert,antidiag,S10,D11,none
-77.7817459305202,-7.07106781186548,44.7213595499958,hori,antidiag,S10,D12,none
-77.7817459305202,-21.2132034355964,44.7213595499958,hori,diagonal,S10,D13,none
-63.6396103067893,7.07106781186548,82.4621125123532,hori,antidiag,S10,D14,none
-63.6396103067893,-7.07106781186548,72.1110255092798,hori,antidiag,S10,D15,none
-63.6396103067893,-21.2132034355964,72.1110255092798,hori,diagonal,S10,D16,none
-49.4974746830583,7.07106781186548,107.70329614269,hori,antidiag,S10,D17,none
-49.4974746830583,-7.07106781186548,100,hori,antidiag,S10,D18,none
-49.4974746830583,-21.2132034355964,100,hori,diagonal,S10,D19,none
-35.3553390593274,7.07106781186548,134.164078649987,hori,antidiag,S10,D20,none
-35.3553390593274,-7.07106781186548,128.062484748657,hori,antidiag,S10,D21,none
-35.3553390593274,-21.2132034355964,128.062484748657,hori,diagonal,S10,D22,none
-21.2132034355964,21.2132034355964,170.880074906351,hori,antidiag,S10,D23,none
-21.2132034355964,7.07106781186548,161.245154965971,hori,antidiag,S10,D24,none
-21.2132034355964,-7.07106781186548,156.204993518133,hori,antidiag,S10,D25,none
-7.07106781186548,21.2132034355964,196.977156035922,hori,antidiag,S10,D26,none
-7.07106781186548,7.07106781186548,188.679622641132,hori,antidiag,S10,D27,none
-7.07106781186548,-7.07106781186548,184.390889145858,hori,antidiag,S10,D28,none
-77.7817459305202,63.6396103067893,20,vert,antidiag,S11,D07,none
-77.7817459305202,49.4974746830583,20,vert,diagonal,S12,D07,none
-77.7817459305202,35.3553390593274,44.7213595499958,vert,diagonal,S13,D07,none
-77.7817459305202,21.2132034355964,72.1110255092798,vert,diagonal,S14,D07,none
-63.6396103067893,49.4974746830583,44.7213595499958,hori,diagonal,S15,D07,none
-63.6396103067893,35.3553390593274,60,vert,diagonal,S16,D07,none
-63.6396103067893,21.2132034355964,82.4621125123532,vert,diagonal,S17,D07,none
-49.4974746830583,49.4974746830583,72.1110255092798,hori,diagonal,S18,D07,none
-49.4974746830583,35.3553390593274,82.4621125123532,hori,diagonal,S19,D07,none
-49.4974746830583,21.2132034355964,100,vert,diagonal,S20,D07,none
-35.3553390593274,49.4974746830583,100,hori,diagonal,S21,D07,none
-35.3553390593274,35.3553390593274,107.70329614269,hori,diagonal,S22,D07,none
-35.3553390593274,21.2132034355964,121.655250605964,hori,diagonal,S23,D07,none
-21.2132034355964,49.4974746830583,128.062484748657,hori,diagonal,S24,D07,none
-21.2132034355964,35.3553390593274,134.164078649987,hori,diagonal,S25,D07,none
-21.2132034355964,21.2132034355964,145.60219778561,hori,diagonal,S26,D07,none
-7.07106781186548,63.6396103067893,156.204993518133,hori,antidiag,S27,D07,none
-7.07106781186548,49.4974746830583,156.204993518133,hori,diagonal,S28,D07,none
-7.07106781186548,35.3553390593274,161.245154965971,hori,diagonal,S29,D07,none
-7.07106781186548,21.2132034355964,170.880074906351,hori,diagonal,S30,D07,none
7.07106781186548,63.6396103067893,184.390889145858,hori,antidiag,S31,D07,none
7.07106781186548,49.4974746830583,184.390889145858,hori,diagonal,S32,D07,none
-77.7817459305202,49.4974746830583,44.7213595499958,vert,antidiag,S11,D08,none
-77.7817459305202,35.3553390593274,20,vert,antidiag,S12,D08,none
-77.7817459305202,21.2132034355964,20,vert,diagonal,S13,D08,none
-77.7817459305202,7.07106781186548,44.7213595499958,vert,diagonal,S14,D08,none
-63.6396103067893,35.3553390593274,44.7213595499958,hori,antidiag,S15,D08,none
-63.6396103067893,21.2132034355964,44.7213595499958,hori,diagonal,S16,D08,none
-63.6396103067893,7.07106781186548,60,vert,diagonal,S17,D08,none
-49.4974746830583,35.3553390593274,72.1110255092798,hori,antidiag,S18,D08,none
-49.4974746830583,21.2132034355964,72.1110255092798,hori,diagonal,S19,D08,none
-49.4974746830583,7.07106781186548,82.4621125123532,hori,diagonal,S20,D08,none
-35.3553390593274,35.3553390593274,100,hori,antidiag,S21,D08,none
-35.3553390593274,21.2132034355964,100,hori,diagonal,S22,D08,none
-35.3553390593274,7.07106781186548,107.70329614269,hori,diagonal,S23,D08,none
-21.2132034355964,35.3553390593274,128.062484748657,hori,antidiag,S24,D08,none
-21.2132034355964,21.2132034355964,128.062484748657,hori,diagonal,S25,D08,none
-21.2132034355964,7.07106781186548,134.164078649987,hori,diagonal,S26,D08,none
-7.07106781186548,49.4974746830583,161.245154965971,hori,antidiag,S27,D08,none
-7.07106781186548,35.3553390593274,156.204993518133,hori,antidiag,S28,D08,none
-7.07106781186548,21.2132034355964,156.204993518133,hori,diagonal,S29,D08,none
-7.07106781186548,7.07106781186548,161.245154965971,hori,diagonal,S30,D08,none
7.07106781186548,49.4974746830583,188.679622641132,hori,antidiag,S31,D08,none
7.07106781186548,35.3553390593274,184.390889145858,hori,antidiag,S32,D08,none
-77.7817459305202,35.3553390593274,72.1110255092798,vert,antidiag,S11,D09,none
-77.7817459305202,21.2132034355964,44.7213595499958,vert,antidiag,S12,D09,none
-77.7817459305202,7.07106781186548,20,vert,antidiag,S13,D09,none
-77.7817459305202,-7.07106781186548,20,vert,diagonal,S14,D09,none
-63.6396103067893,21.2132034355964,60,vert,antidiag,S15,D09,none
-63.6396103067893,7.07106781186548,44.7213595499958,hori,antidiag,S16,D09,none
-63.6396103067893,-7.07106781186548,44.7213595499958,hori,diagonal,S17,D09,none
-49.4974746830583,21.2132034355964,82.4621125123532,hori,antidiag,S18,D09,none
-49.4974746830583,7.07106781186548,72.1110255092798,hori,antidiag,S19,D09,none
-49.4974746830583,-7.07106781186548,72.1110255092798,hori,diagonal,S20,D09,none
-35.3553390593274,21.2132034355964,107.70329614269,hori,antidiag,S21,D09,none
-35.3553390593274,7.07106781186548,100,hori,antidiag,S22,D09,none
-35.3553390593274,-7.07106781186548,100,hori,diagonal,S23,D09,none
-21.2132034355964,21.2132034355964,134.164078649987,hori,antidiag,S24,D09,none
-21.2132034355964,7.07106781186548,128.062484748657,hori,antidiag,S25,D09,none
-21.2132034355964,-7.07106781186548,128.062484748657,hori,diagonal,S26,D09,none
-7.07106781186548,35.3553390593274,170.880074906351,hori,antidiag,S27,D09,none
-7.07106781186548,21.2132034355964,161.245154965971,hori,antidiag,S28,D09,none
-7.07106781186548,7.07106781186548,156.204993518133,hori,antidiag,S29,D09,none
-7.07106781186548,-7.07106781186548,156.204993518133,hori,diagonal,S30,D09,none
7.07106781186548,35.3553390593274,196.977156035922,hori,antidiag,S31,D09,none
7.07106781186548,21.2132034355964,188.679622641132,hori,antidiag,S32,D09,none
-63.6396103067893,63.6396103067893,20,vert,diagonal,S11,D10,none
-63.6396103067893,49.4974746830583,44.7213595499958,vert,diagonal,S11,D11,none
-63.6396103067893,35.3553390593274,72.1110255092798,vert,diagonal,S11,D12,none
-63.6396103067893,21.2132034355964,100,vert,diagonal,S11,D13,none
-49.4974746830583,49.4974746830583,60,vert,diagonal,S11,D14,none
-49.4974746830583,35.3553390593274,82.4621125123532,vert,diagonal,S11,D15,none
-49.4974746830583,21.2132034355964,107.70329614269,vert,diagonal,S11,D16,none
-35.3553390593274,49.4974746830583,82.4621125123532,hori,diagonal,S11,D17,none
-35.3553390593274,35.3553390593274,100,vert,diagonal,S11,D18,none
-35.3553390593274,21.2132034355964,121.655250605964,vert,diagonal,S11,D19,none
-21.2132034355964,49.4974746830583,107.70329614269,hori,diagonal,S11,D20,none
-21.2132034355964,35.3553390593274,121.655250605964,hori,diagonal,S11,D21,none
-21.2132034355964,21.2132034355964,140,vert,diagonal,S11,D22,none
-7.07106781186548,63.6396103067893,128.062484748657,hori,diagonal,S11,D23,none
-7.07106781186548,49.4974746830583,134.164078649987,hori,diagonal,S11,D24,none
-7.07106781186548,35.3553390593274,145.60219778561,hori,diagonal,S11,D25,none
7.07106781186548,63.6396103067893,156.204993518133,hori,diagonal,S11,D26,none
7.07106781186548,49.4974746830583,161.245154965971,hori,diagonal,S11,D27,none
7.07106781186548,35.3553390593274,170.880074906351,hori,diagonal,S11,D28,none
-63.6396103067893,49.4974746830583,20,vert,antidiag,S12,D10,none
-63.6396103067893,35.3553390593274,20,vert,diagonal,S12,D11,none
-63.6396103067893,21.2132034355964,44.7213595499958,vert,diagonal,S12,D12,none
-63.6396103067893,7.07106781186548,72.1110255092798,vert,diagonal,S12,D13,none
-49.4974746830583,35.3553390593274,44.7213595499958,hori,diagonal,S12,D14,none
-49.4974746830583,21.2132034355964,60,vert,diagonal,S12,D15,none
-49.4974746830583,7.07106781186548,82.4621125123532,vert,diagonal,S12,D16,none
-35.3553390593274,35.3553390593274,72.1110255092798,hori,diagonal,S12,D17,none
-35.3553390593274,21.2132034355964,82.4621125123532,hori,diagonal,S12,D18,none
-35.3553390593274,7.07106781186548,100,vert,diagonal,S12,D19,none
-21.2132034355964,35.3553390593274,100,hori,diagonal,S12,D20,none
-21.2132034355964,21.2132034355964,107.70329614269,hori,diagonal,S12,D21,none
-21.2132034355964,7.07106781186548,121.655250605964,hori,diagonal,S12,D22,none
-7.07106781186548,49.4974746830583,128.062484748657,hori,antidiag,S12,D23,none
-7.07106781186548,35.3553390593274,128.062484748657,hori,diagonal,S12,D24,none
-7.07106781186548,21.2132034355964,134.164078649987,hori,diagonal,S12,D25,none
7.07106781186548,49.4974746830583,156.204993518133,hori,antidiag,S12,D26,none
7.07106781186548,35.3553390593274,156.204993518133,hori,diagonal,S12,D27,none
7.07106781186548,21.2132034355964,161.245154965971,hori,diagonal,S12,D28,none
-63.6396103067893,35.3553390593274,44.7213595499958,vert,antidiag,S13,D10,none
-63.6396103067893,21.2132034355964,20,vert,antidiag,S13,D11,none
-63.6396103067893,7.07106781186548,20,vert,diagonal,S13,D12,none
-63.6396103067893,-7.07106781186548,44.7213595499958,vert,diagonal,S13,D13,none
-49.4974746830583,21.2132034355964,44.7213595499958,hori,antidiag,S13,D14,none
-49.4974746830583,7.07106781186548,44.7213595499958,hori,diagonal,S13,D15,none
-49.4974746830583,-7.07106781186548,60,vert,diagonal,S13,D16,none
-35.3553390593274,21.2132034355964,72.1110255092798,hori,antidiag,S13,D17,none
-35.3553390593274,7.07106781186548,72.1110255092798,hori,diagonal,S13,D18,none
-35.3553390593274,-7.07106781186548,82.4621125123532,hori,diagonal,S13,D19,none
-21.2132034355964,21.2132034355964,100,hori,antidiag,S13,D20,none
-21.2132034355964,7.07106781186548,100,hori,diagonal,S13,D21,none
-21.2132034355964,-7.07106781186548,107.70329614269,hori,diagonal,S13,D22,none
-7.07106781186548,35.3553390593274,134.164078649987,hori,antidiag,S13,D23,none
-7.07106781186548,21.2132034355964,128.062484748657,hori,antidiag,S13,D24,none
-7.07106781186548,7.07106781186548,128.062484748657,hori,diagonal,S13,D25,none
7.07106781186548,35.3553390593274,161.245154965971,hori,antidiag,S13,D26,none
7.07106781186548,21.2132034355964,156.204993518133,hori,antidiag,S13,D27,none
7.07106781186548,7.07106781186548,156.204993518133,hori,diagonal,S13,D28,none
-63.6396103067893,21.2132034355964,72.1110255092798,vert,antidiag,S14,D10,none
-63.6396103067893,7.07106781186548,44.7213595499958,vert,antidiag,S14,D11,none
-63.6396103067893,-7.07106781186548,20,vert,antidiag,S14,D12,none
-63.6396103067893,-21.2132034355964,20,vert,diagonal,S14,D13,none
-49.4974746830583,7.07106781186548,60,vert,antidiag,S14,D14,none
-49.4974746830583,-7.07106781186548,44.7213595499958,hori,antidiag,S14,D15,none
-49.4974746830583,-21.2132034355964,44.7213595499958,hori,diagonal,S14,D16,none
-35.3553390593274,7.07106781186548,82.4621125123532,hori,antidiag,S14,D17,none
-35.3553390593274,-7.07106781186548,72.1110255092798,hori,antidiag,S14,D18,none
-35.3553390593274,-21.2132034355964,72.1110255092798,hori,diagonal,S14,D19,none
-21.2132034355964,7.07106781186548,107.70329614269,hori,antidiag,S14,D20,none
-21.2132034355964,-7.07106781186548,100,hori,antidiag,S14,D21,none
-21.2132034355964,-21.2132034355964,100,hori,diagonal,S14,D22,none
-7.07106781186548,21.2132034355964,145.60219778561,hori,antidiag,S14,D23,none
-7.07106781186548,7.07106781186548,134.164078649987,hori,antidiag,S14,D24,none
-7.07106781186548,-7.07106781186548,128.062484748657,hori,antidiag,S14,D25,none
7.07106781186548,21.2132034355964,170.880074906351,hori,antidiag,S14,D26,none
7.07106781186548,7.07106781186548,161.245154965971,hori,antidiag,S14,D27,none
7.07106781186548,-7.07106781186548,156.204993518133,hori,antidiag,S14,D28,none
-49.4974746830583,49.4974746830583,20,vert,diagonal,S15,D10,none
-49.4974746830583,35.3553390593274,44.7213595499958,vert,diagonal,S16,D10,none
-49.4974746830583,21.2132034355964,72.1110255092798,vert,diagonal,S17,D10,none
-35.3553390593274,49.4974746830583,44.7213595499958,hori,diagonal,S18,D10,none
-35.3553390593274,35.3553390593274,60,vert,diagonal,S19,D10,none
-35.3553390593274,21.2132034355964,82.4621125123532,vert,diagonal,S20,D10,none
-21.2132034355964,49.4974746830583,72.1110255092798,hori,diagonal,S21,D10,none
-21.2132034355964,35.3553390593274,82.4621125123532,hori,diagonal,S22,D10,none
-21.2132034355964,21.2132034355964,100,vert,diagonal,S23,D10,none
-7.07106781186548,49.4974746830583,100,hori,diagonal,S24,D10,none
-7.07106781186548,35.3553390593274,107.70329614269,hori,diagonal,S25,D10,none
-7.07106781186548,21.2132034355964,121.655250605964,hori,diagonal,S26,D10,none
7.07106781186548,63.6396103067893,128.062484748657,hori,antidiag,S27,D10,none
7.07106781186548,49.4974746830583,128.062484748657,hori,diagonal,S28,D10,none
7.07106781186548,35.3553390593274,134.164078649987,hori,diagonal,S29,D10,none
7.07106781186548,21.2132034355964,145.60219778561,hori,diagonal,S30,D10,none
21.2132034355964,63.6396103067893,156.204993518133,hori,antidiag,S31,D10,none
21.2132034355964,49.4974746830583,156.204993518133,hori,diagonal,S32,D10,none
-49.4974746830583,35.3553390593274,20,vert,antidiag,S15,D11,none
-49.4974746830583,21.2132034355964,20,vert,diagonal,S16,D11,none
-49.4974746830583,7.07106781186548,44.7213595499958,vert,diagonal,S17,D11,none
-35.3553390593274,35.3553390593274,44.7213595499958,hori,antidiag,S18,D11,none
-35.3553390593274,21.2132034355964,44.7213595499958,hori,diagonal,S19,D11,none
-35.3553390593274,7.07106781186548,60,vert,diagonal,S20,D11,none
-21.2132034355964,35.3553390593274,72.1110255092798,hori,antidiag,S21,D11,none
-21.2132034355964,21.2132034355964,72.1110255092798,hori,diagonal,S22,D11,none
-21.2132034355964,7.07106781186548,82.4621125123532,hori,diagonal,S23,D11,none
-7.07106781186548,35.3553390593274,100,hori,antidiag,S24,D11,none
-7.07106781186548,21.2132034355964,100,hori,diagonal,S25,D11,none
-7.07106781186548,7.07106781186548,107.70329614269,hori,diagonal,S26,D11,none
7.07106781186548,49.4974746830583,134.164078649987,hori,antidiag,S27,D11,none
7.07106781186548,35.3553390593274,128.062484748657,hori,antidiag,S28,D11,none
7.07106781186548,21.2132034355964,128.062484748657,hori,diagonal,S29,D11,none
7.07106781186548,7.07106781186548,134.164078649987,hori,diagonal,S30,D11,none
21.2132034355964,49.4974746830583,161.245154965971,hori,antidiag,S31,D11,none
21.2132034355964,35.3553390593274,156.204993518133,hori,antidiag,S32,D11,none
-49.4974746830583,21.2132034355964,44.7213595499958,vert,antidiag,S15,D12,none
-49.4974746830583,7.07106781186548,20,vert,antidiag,S16,D12,none
-49.4974746830583,-7.07106781186548,20,vert,diagonal,S17,D12,none
-35.3553390593274,21.2132034355964,60,vert,antidiag,S18,D12,none
-35.3553390593274,7.07106781186548,44.7213595499958,hori,antidiag,S19,D12,none
-35.3553390593274,-7.07106781186548,44.7213595499958,hori,diagonal,S20,D12,none
-21.2132034355964,21.2132034355964,82.4621125123532,hori,antidiag,S21,D12,none
-21.2132034355964,7.07106781186548,72.1110255092798,hori,antidiag,S22,D12,none
-21.2132034355964,-7.07106781186548,72.1110255092798,hori,diagonal,S23,D12,none
-7.07106781186548,21.2132034355964,107.70329614269,hori,antidiag,S24,D12,none
-7.07106781186548,7.07106781186548,100,hori,antidiag,S25,D12,none
-7.07106781186548,-7.07106781186548,100,hori,diagonal,S26,D12,none
7.07106781186548,35.3553390593274,145.60219778561,hori,antidiag,S27,D12,none
7.07106781186548,21.2132034355964,134.164078649987,hori,antidiag,S28,D12,none
7.07106781186548,7.07106781186548,128.062484748657,hori,antidiag,S29,D12,none
7.07106781186548,-7.07106781186548,128.062484748657,hori,diagonal,S30,D12,none
