x,y,dist,orient,direct,SrcNum,DetNum,OptGrp
21.2132034355964,35.3553390593274,170.880074906351,hori,antidiag,S31,D12,none
21.2132034355964,21.2132034355964,161.245154965971,hori,antidiag,S32,D12,none
-49.4974746830583,7.07106781186548,72.1110255092798,vert,antidiag,S15,D13,none
-49.4974746830583,-7.07106781186548,44.7213595499958,vert,antidiag,S16,D13,none
-49.4974746830583,-21.2132034355964,20,vert,antidiag,S17,D13,none
-35.3553390593274,7.07106781186548,82.4621125123532,vert,antidiag,S18,D13,none
-35.3553390593274,-7.07106781186548,60,vert,antidiag,S19,D13,none
-35.3553390593274,-21.2132034355964,44.7213595499958,hori,antidiag,S20,D13,none
-21.2132034355964,7.07106781186548,100,vert,antidiag,S21,D13,none
-21.2132034355964,-7.07106781186548,82.4621125123532,hori,antidiag,S22,D13,none
-21.2132034355964,-21.2132034355964,72.1110255092798,hori,antidiag,S23,D13,none
-7.07106781186548,7.07106781186548,121.655250605964,hori,antidiag,S24,D13,none
-7.07106781186548,-7.07106781186548,107.70329614269,hori,antidiag,S25,D13,none
-7.07106781186548,-21.2132034355964,100,hori,antidiag,S26,D13,none
7.07106781186548,21.2132034355964,161.245154965971,hori,antidiag,S27,D13,none
7.07106781186548,7.07106781186548,145.60219778561,hori,antidiag,S28,D13,none
7.07106781186548,-7.07106781186548,134.164078649987,hori,antidiag,S29,D13,none
7.07106781186548,-21.2132034355964,128.062484748657,hori,antidiag,S30,D13,none
21.2132034355964,21.2132034355964,184.390889145858,hori,antidiag,S31,D13,none
21.2132034355964,7.07106781186548,170.880074906351,hori,antidiag,S32,D13,none
-35.3553390593274,35.3553390593274,20,vert,diagonal,S15,D14,none
-35.3553390593274,21.2132034355964,44.7213595499958,vert,diagonal,S15,D15,none
-35.3553390593274,7.07106781186548,72.1110255092798,vert,diagonal,S15,D16,none
-21.2132034355964,35.3553390593274,44.7213595499958,hori,diagonal,S15,D17,none
-21.2132034355964,21.2132034355964,60,vert,diagonal,S15,D18,none
-21.2132034355964,7.07106781186548,82.4621125123532,vert,diagonal,S15,D19,none
-7.07106781186548,35.3553390593274,72.1110255092798,hori,diagonal,S15,D20,none
-7.07106781186548,21.2132034355964,82.4621125123532,hori,diagonal,S15,D21,none
-7.07106781186548,7.07106781186548,100,vert,diagonal,S15,D22,none
7.07106781186548,49.4974746830583,100,hori,antidiag,S15,D23,none
7.07106781186548,35.3553390593274,100,hori,diagonal,S15,D24,none
7.07106781186548,21.2132034355964,107.70329614269,hori,diagonal,S15,D25,none
21.2132034355964,49.4974746830583,128.062484748657,hori,antidiag,S15,D26,none
21.2132034355964,35.3553390593274,128.062484748657,hori,diagonal,S15,D27,none
21.2132034355964,21.2132034355964,134.164078649987,hori,diagonal,S15,D28,none
-35.3553390593274,21.2132034355964,20,vert,antidiag,S16,D14,none
-35.3553390593274,7.07106781186548,20,vert,diagonal,S16,D15,none
-35.3553390593274,-7.07106781186548,44.7213595499958,vert,diagonal,S16,D16,none
-21.2132034355964,21.2132034355964,44.7213595499958,hori,antidiag,S16,D17,none
-21.2132034355964,7.07106781186548,44.7213595499958,hori,diagonal,S16,D18,none
-21.2132034355964,-7.07106781186548,60,vert,diagonal,S16,D19,none
-7.07106781186548,21.2132034355964,72.1110255092798,hori,antidiag,S16,D20,none
-7.07106781186548,7.07106781186548,72.1110255092798,hori,diagonal,S16,D21,none
-7.07106781186548,-7.07106781186548,82.4621125123532,hori,diagonal,S16,D22,none
7.07106781186548,35.3553390593274,107.70329614269,hori,antidiag,S16,D23,none
7.07106781186548,21.2132034355964,100,hori,antidiag,S16,D24,none
7.07106781186548,7.07106781186548,100,hori,diagonal,S16,D25,none
21.2132034355964,35.3553390593274,134.164078649987,hori,antidiag,S16,D26,none
21.2132034355964,21.2132034355964,128.062484748657,hori,antidiag,S16,D27,none
21.2132034355964,7.07106781186548,128.062484748657,hori,diagonal,S16,D28,none
-35.3553390593274,7.07106781186548,44.7213595499958,vert,antidiag,S17,D14,none
-35.3553390593274,-7.07106781186548,20,vert,antidiag,S17,D15,none
-35.3553390593274,-21.2132034355964,20,vert,diagonal,S17,D16,none
-21.2132034355964,7.07106781186548,60,vert,antidiag,S17,D17,none
-21.2132034355964,-7.07106781186548,44.7213595499958,hori,antidiag,S17,D18,none
-21.2132034355964,-21.2132034355964,44.7213595499958,hori,diagonal,S17,D19,none
-7.07106781186548,7.07106781186548,82.4621125123532,hori,antidiag,S17,D20,none
-7.07106781186548,-7.07106781186548,72.1110255092798,hori,antidiag,S17,D21,none
-7.07106781186548,-21.2132034355964,72.1110255092798,hori,diagonal,S17,D22,none
7.07106781186548,21.2132034355964,121.655250605964,hori,antidiag,S17,D23,none
7.07106781186548,7.07106781186548,107.70329614269,hori,antidiag,S17,D24,none
7.07106781186548,-7.07106781186548,100,hori,antidiag,S17,D25,none
21.2132034355964,21.2132034355964,145.60219778561,hori,antidiag,S17,D26,none
21.2132034355964,7.07106781186548,134.164078649987,hori,antidiag,S17,D27,none
21.2132034355964,-7.07106781186548,128.062484748657,hori,antidiag,S17,D28,none
-21.2132034355964,35.3553390593274,20,vert,antidiag,S18,D14,none
-21.2132034355964,21.2132034355964,20,vert,diagonal,S19,D14,none
-21.2132034355964,7.07106781186548,44.7213595499958,vert,diagonal,S20,D14,none
-7.07106781186548,35.3553390593274,44.7213595499958,hori,antidiag,S21,D14,none
-7.07106781186548,21.2132034355964,44.7213595499958,hori,diagonal,S22,D14,none
-7.07106781186548,7.07106781186548,60,vert,diagonal,S23,D14,none
7.07106781186548,35.3553390593274,72.1110255092798,hori,antidiag,S24,D14,none
7.07106781186548,21.2132034355964,72.1110255092798,hori,diagonal,S25,D14,none
7.07106781186548,7.07106781186548,82.4621125123532,hori,diagonal,S26,D14,none
21.2132034355964,49.4974746830583,107.70329614269,hori,antidiag,S27,D14,none
21.2132034355964,35.3553390593274,100,hori,antidiag,S28,D14,none
21.2132034355964,21.2132034355964,100,hori,diagonal,S29,D14,none
21.2132034355964,7.07106781186548,107.70329614269,hori,diagonal,S30,D14,none
35.3553390593274,49.4974746830583,134.164078649987,hori,antidiag,S31,D14,none
35.3553390593274,35.3553390593274,128.062484748657,hori,antidiag,S32,D14,none
-21.2132034355964,21.2132034355964,44.7213595499958,vert,antidiag,S18,D15,none
-21.2132034355964,7.07106781186548,20,vert,antidiag,S19,D15,none
-21.2132034355964,-7.07106781186548,20,vert,diagonal,S20,D15,none
-7.07106781186548,21.2132034355964,60,vert,antidiag,S21,D15,none
-7.07106781186548,7.07106781186548,44.7213595499958,hori,antidiag,S22,D15,none
-7.07106781186548,-7.07106781186548,44.7213595499958,hori,diagonal,S23,D15,none
7.07106781186548,21.2132034355964,82.4621125123532,hori,antidiag,S24,D15,none
7.07106781186548,7.07106781186548,72.1110255092798,hori,antidiag,S25,D15,none
7.07106781186548,-7.07106781186548,72.1110255092798,hori,diagonal,S26,D15,none
21.2132034355964,35.3553390593274,121.655250605964,hori,antidiag,S27,D15,none
21.2132034355964,21.2132034355964,107.70329614269,hori,antidiag,S28,D15,none
21.2132034355964,7.07106781186548,100,hori,antidiag,S29,D15,none
21.2132034355964,-7.07106781186548,100,hori,diagonal,S30,D15,none
35.3553390593274,35.3553390593274,145.60219778561,hori,antidiag,S31,D15,none
35.3553390593274,21.2132034355964,134.164078649987,hori,antidiag,S32,D15,none
-21.2132034355964,7.07106781186548,72.1110255092798,vert,antidiag,S18,D16,none
-21.2132034355964,-7.07106781186548,44.7213595499958,vert,antidiag,S19,D16,none
-21.2132034355964,-21.2132034355964,20,vert,antidiag,S20,D16,none
-7.07106781186548,7.07106781186548,82.4621125123532,vert,antidiag,S21,D16,none
-7.07106781186548,-7.07106781186548,60,vert,antidiag,S22,D16,none
-7.07106781186548,-21.2132034355964,44.7213595499958,hori,antidiag,S23,D16,none
7.07106781186548,7.07106781186548,100,vert,antidiag,S24,D16,none
7.07106781186548,-7.07106781186548,82.4621125123532,hori,antidiag,S25,D16,none
7.07106781186548,-21.2132034355964,72.1110255092798,hori,antidiag,S26,D16,none
21.2132034355964,21.2132034355964,140,vert,antidiag,S27,D16,none
21.2132034355964,7.07106781186548,121.655250605964,hori,antidiag,S28,D16,none
21.2132034355964,-7.07106781186548,107.70329614269,hori,antidiag,S29,D16,none
21.2132034355964,-21.2132034355964,100,hori,antidiag,S30,D16,none
35.3553390593274,21.2132034355964,161.245154965971,hori,antidiag,S31,D16,none
35.3553390593274,7.07106781186548,145.60219778561,hori,antidiag,S32,D16,none
-7.07106781186548,35.3553390593274,20,vert,diagonal,S18,D17,none
-7.07106781186548,21.2132034355964,44.7213595499958,vert,diagonal,S18,D18,none
-7.07106781186548,7.07106781186548,72.1110255092798,vert,diagonal,S18,D19,none
7.07106781186548,35.3553390593274,44.7213595499958,hori,diagonal,S18,D20,none
7.07106781186548,21.2132034355964,60,vert,diagonal,S18,D21,none
7.07106781186548,7.07106781186548,82.4621125123532,vert,diagonal,S18,D22,none
21.2132034355964,49.4974746830583,72.1110255092798,hori,antidiag,S18,D23,none
21.2132034355964,35.3553390593274,72.1110255092798,hori,diagonal,S18,D24,none
21.2132034355964,21.2132034355964,82.4621125123532,hori,diagonal,S18,D25,none
35.3553390593274,49.4974746830583,100,hori,antidiag,S18,D26,none
35.3553390593274,35.3553390593274,100,hori,diagonal,S18,D27,none
35.3553390593274,21.2132034355964,107.70329614269,hori,diagonal,S18,D28,none
-7.07106781186548,21.2132034355964,20,vert,antidiag,S19,D17,none
-7.07106781186548,7.07106781186548,20,vert,diagonal,S19,D18,none
-7.07106781186548,-7.07106781186548,44.7213595499958,vert,diagonal,S19,D19,none
7.07106781186548,21.2132034355964,44.7213595499958,hori,antidiag,S19,D20,none
7.07106781186548,7.07106781186548,44.7213595499958,hori,diagonal,S19,D21,none
7.07106781186548,-7.07106781186548,60,vert,diagonal,S19,D22,none
21.2132034355964,35.3553390593274,82.4621125123532,hori,antidiag,S19,D23,none
21.2132034355964,21.2132034355964,72.1110255092798,hori,antidiag,S19,D24,none
21.2132034355964,7.07106781186548,72.1110255092798,hori,diagonal,S19,D25,none
35.3553390593274,35.3553390593274,107.70329614269,hori,antidiag,S19,D26,none
35.3553390593274,21.2132034355964,100,hori,antidiag,S19,D27,none
35.3553390593274,7.07106781186548,100,hori,diagonal,S19,D28,none
-7.07106781186548,7.07106781186548,44.7213595499958,vert,antidiag,S20,D17,none
-7.07106781186548,-7.07106781186548,20,vert,antidiag,S20,D18,none
-7.07106781186548,-21.2132034355964,20,vert,diagonal,S20,D19,none
7.07106781186548,7.07106781186548,60,vert,antidiag,S20,D20,none
7.07106781186548,-7.07106781186548,44.7213595499958,hori,antidiag,S20,D21,none
7.07106781186548,-21.2132034355964,44.7213595499958,hori,diagonal,S20,D22,none
21.2132034355964,21.2132034355964,100,vert,antidiag,S20,D23,none
21.2132034355964,7.07106781186548,82.4621125123532,hori,antidiag,S20,D24,none
21.2132034355964,-7.07106781186548,72.1110255092798,hori,antidiag,S20,D25,none
35.3553390593274,21.2132034355964,121.655250605964,hori,antidiag,S20,D26,none
35.3553390593274,7.07106781186548,107.70329614269,hori,antidiag,S20,D27,none
35.3553390593274,-7.07106781186548,100,hori,antidiag,S20,D28,none
7.07106781186548,35.3553390593274,20,vert,antidiag,S21,D17,none
7.07106781186548,21.2132034355964,20,vert,diagonal,S22,D17,none
7.07106781186548,7.07106781186548,44.7213595499958,vert,diagonal,S23,D17,none
21.2132034355964,35.3553390593274,44.7213595499958,hori,antidiag,S24,D17,none
21.2132034355964,21.2132034355964,44.7213595499958,hori,diagonal,S25,D17,none
21.2132034355964,7.07106781186548,60,vert,diagonal,S26,D17,none
35.3553390593274,49.4974746830583,82.4621125123532,hori,antidiag,S27,D17,none
35.3553390593274,35.3553390593274,72.1110255092798,hori,antidiag,S28,D17,none
35.3553390593274,21.2132034355964,72.1110255092798,hori,diagonal,S29,D17,none
35.3553390593274,7.07106781186548,82.4621125123532,hori,diagonal,S30,D17,none
49.4974746830583,49.4974746830583,107.70329614269,hori,antidiag,S31,D17,none
49.4974746830583,35.3553390593274,100,hori,antidiag,S32,D17,none
7.07106781186548,21.2132034355964,44.7213595499958,vert,antidiag,S21,D18,none
7.07106781186548,7.07106781186548,20,vert,antidiag,S22,D18,none
7.07106781186548,-7.07106781186548,20,vert,diagonal,S23,D18,none
21.2132034355964,21.2132034355964,60,vert,antidiag,S24,D18,none
21.2132034355964,7.07106781186548,44.7213595499958,hori,antidiag,S25,D18,none
21.2132034355964,-7.07106781186548,44.7213595499958,hori,diagonal,S26,D18,none
35.3553390593274,35.3553390593274,100,vert,antidiag,S27,D18,none
35.3553390593274,21.2132034355964,82.4621125123532,hori,antidiag,S28,D18,none
35.3553390593274,7.07106781186548,72.1110255092798,hori,antidiag,S29,D18,none
35.3553390593274,-7.07106781186548,72.1110255092798,hori,diagonal,S30,D18,none
49.4974746830583,35.3553390593274,121.655250605964,hori,antidiag,S31,D18,none
49.4974746830583,21.2132034355964,107.70329614269,hori,antidiag,S32,D18,none
7.07106781186548,7.07106781186548,72.1110255092798,vert,antidiag,S21,D19,none
7.07106781186548,-7.07106781186548,44.7213595499958,vert,antidiag,S22,D19,none
7.07106781186548,-21.2132034355964,20,vert,antidiag,S23,D19,none
21.2132034355964,7.07106781186548,82.4621125123532,vert,antidiag,S24,D19,none
21.2132034355964,-7.07106781186548,60,vert,antidiag,S25,D19,none
21.2132034355964,-21.2132034355964,44.7213595499958,hori,antidiag,S26,D19,none
35.3553390593274,21.2132034355964,121.655250605964,vert,antidiag,S27,D19,none
35.3553390593274,7.07106781186548,100,vert,antidiag,S28,D19,none
35.3553390593274,-7.07106781186548,82.4621125123532,hori,antidiag,S29,D19,none
35.3553390593274,-21.2132034355964,72.1110255092798,hori,antidiag,S30,D19,none
49.4974746830583,21.2132034355964,140,vert,antidiag,S31,D19,none
49.4974746830583,7.07106781186548,121.655250605964,hori,antidiag,S32,D19,none
21.2132034355964,35.3553390593274,20,vert,diagonal,S21,D20,none
21.2132034355964,21.2132034355964,44.7213595499958,vert,diagonal,S21,D21,none
21.2132034355964,7.07106781186548,72.1110255092798,vert,diagonal,S21,D22,none
35.3553390593274,49.4974746830583,44.7213595499958,hori,antidiag,S21,D23,none
35.3553390593274,35.3553390593274,44.7213595499958,hori,diagonal,S21,D24,none
35.3553390593274,21.2132034355964,60,vert,diagonal,S21,D25,none
49.4974746830583,49.4974746830583,72.1110255092798,hori,antidiag,S21,D26,none
49.4974746830583,35.3553390593274,72.1110255092798,hori,diagonal,S21,D27,none
49.4974746830583,21.2132034355964,82.4621125123532,hori,diagonal,S21,D28,none
21.2132034355964,21.2132034355964,20,vert,antidiag,S22,D20,none
21.2132034355964,7.07106781186548,20,vert,diagonal,S22,D21,none
21.2132034355964,-7.07106781186548,44.7213595499958,vert,diagonal,S22,D22,none
35.3553390593274,35.3553390593274,60,vert,antidiag,S22,D23,none
35.3553390593274,21.2132034355964,44.7213595499958,hori,antidiag,S22,D24,none
35.3553390593274,7.07106781186548,44.7213595499958,hori,diagonal,S22,D25,none
49.4974746830583,35.3553390593274,82.4621125123532,hori,antidiag,S22,D26,none
49.4974746830583,21.2132034355964,72.1110255092798,hori,antidiag,S22,D27,none
49.4974746830583,7.07106781186548,72.1110255092798,hori,diagonal,S22,D28,none
21.2132034355964,7.07106781186548,44.7213595499958,vert,antidiag,S23,D20,none
21.2132034355964,-7.07106781186548,20,vert,antidiag,S23,D21,none
21.2132034355964,-21.2132034355964,20,vert,diagonal,S23,D22,none
35.3553390593274,21.2132034355964,82.4621125123532,vert,antidiag,S23,D23,none
35.3553390593274,7.07106781186548,60,vert,antidiag,S23,D24,none
35.3553390593274,-7.07106781186548,44.7213595499958,hori,antidiag,S23,D25,none
49.4974746830583,21.2132034355964,100,vert,antidiag,S23,D26,none
49.4974746830583,7.07106781186548,82.4621125123532,hori,antidiag,S23,D27,none
49.4974746830583,-7.07106781186548,72.1110255092798,hori,antidiag,S23,D28,none
35.3553390593274,35.3553390593274,20,vert,antidiag,S24,D20,none
35.3553390593274,21.2132034355964,20,vert,diagonal,S25,D20,none
35.3553390593274,7.07106781186548,44.7213595499958,vert,diagonal,S26,D20,none
49.4974746830583,49.4974746830583,60,vert,antidiag,S27,D20,none
49.4974746830583,35.3553390593274,44.7213595499958,hori,antidiag,S28,D20,none
49.4974746830583,21.2132034355964,44.7213595499958,hori,diagonal,S29,D20,none
49.4974746830583,7.07106781186548,60,vert,diagonal,S30,D20,none
63.6396103067893,49.4974746830583,82.4621125123532,hori,antidiag,S31,D20,none
63.6396103067893,35.3553390593274,72.1110255092798,hori,antidiag,S32,D20,none
35.3553390593274,21.2132034355964,44.7213595499958,vert,antidiag,S24,D21,none
35.3553390593274,7.07106781186548,20,vert,antidiag,S25,D21,none
35.3553390593274,-7.07106781186548,20,vert,diagonal,S26,D21,none
49.4974746830583,35.3553390593274,82.4621125123532,vert,antidiag,S27,D21,none
49.4974746830583,21.2132034355964,60,vert,antidiag,S28,D21,none
49.4974746830583,7.07106781186548,44.7213595499958,hori,antidiag,S29,D21,none
49.4974746830583,-7.07106781186548,44.7213595499958,hori,diagonal,S30,D21,none
63.6396103067893,35.3553390593274,100,vert,antidiag,S31,D21,none
63.6396103067893,21.2132034355964,82.4621125123532,hori,antidiag,S32,D21,none
35.3553390593274,7.07106781186548,72.1110255092798,vert,antidiag,S24,D22,none
35.3553390593274,-7.07106781186548,44.7213595499958,vert,antidiag,S25,D22,none
35.3553390593274,-21.2132034355964,20,vert,antidiag,S26,D22,none
49.4974746830583,21.2132034355964,107.70329614269,vert,antidiag,S27,D22,none
49.4974746830583,7.07106781186548,82.4621125123532,vert,antidiag,S28,D22,none
49.4974746830583,-7.07106781186548,60,vert,antidiag,S29,D22,none
49.4974746830583,-21.2132034355964,44.7213595499958,hori,antidiag,S30,D22,none
63.6396103067893,21.2132034355964,121.655250605964,vert,antidiag,S31,D22,none
63.6396103067893,7.07106781186548,100,vert,antidiag,S32,D22,none
49.4974746830583,49.4974746830583,20,vert,antidiag,S24,D23,none
49.4974746830583,35.3553390593274,20,vert,diagonal,S24,D24,none
49.4974746830583,21.2132034355964,44.7213595499958,vert,diagonal,S24,D25,none
63.6396103067893,49.4974746830583,44.7213595499958,hori,antidiag,S24,D26,none
63.6396103067893,35.3553390593274,44.7213595499958,hori,diagonal,S24,D27,none
63.6396103067893,21.2132034355964,60,vert,diagonal,S24,D28,none
49.4974746830583,35.3553390593274,44.7213595499958,vert,antidiag,S25,D23,none
49.4974746830583,21.2132034355964,20,vert,antidiag,S25,D24,none
49.4974746830583,7.07106781186548,20,vert,diagonal,S25,D25,none
63.6396103067893,35.3553390593274,60,vert,antidiag,S25,D26,none
63.6396103067893,21.2132034355964,44.7213595499958,hori,antidiag,S25,D27,none
63.6396103067893,7.07106781186548,44.7213595499958,hori,diagonal,S25,D28,none
49.4974746830583,21.2132034355964,72.1110255092798,vert,antidiag,S26,D23,none
49.4974746830583,7.07106781186548,44.7213595499958,vert,antidiag,S26,D24,none
49.4974746830583,-7.07106781186548,20,vert,antidiag,S26,D25,none
63.6396103067893,21.2132034355964,82.4621125123532,vert,antidiag,S26,D26,none
63.6396103067893,7.07106781186548,60,vert,antidiag,S26,D27,none
63.6396103067893,-7.07106781186548,44.7213595499958,hori,antidiag,S26,D28,none
63.6396103067893,63.6396103067893,20,vert,antidiag,S27,D23,none
63.6396103067893,49.4974746830583,20,vert,diagonal,S28,D23,none
63.6396103067893,35.3553390593274,44.7213595499958,vert,diagonal,S29,D23,none
63.6396103067893,21.2132034355964,72.1110255092798,vert,diagonal,S30,D23,none
77.7817459305202,63.6396103067893,44.7213595499958,hori,antidiag,S31,D23,none
77.7817459305202,49.4974746830583,44.7213595499958,hori,diagonal,S32,D23,none
63.6396103067893,49.4974746830583,44.7213595499958,vert,antidiag,S27,D24,none
63.6396103067893,35.3553390593274,20,vert,antidiag,S28,D24,none
63.6396103067893,21.2132034355964,20,vert,diagonal,S29,D24,none
63.6396103067893,7.07106781186548,44.7213595499958,vert,diagonal,S30,D24,none
77.7817459305202,49.4974746830583,60,vert,antidiag,S31,D24,none
77.7817459305202,35.3553390593274,44.7213595499958,hori,antidiag,S32,D24,none
63.6396103067893,35.3553390593274,72.1110255092798,vert,antidiag,S27,D25,none
63.6396103067893,21.2132034355964,44.7213595499958,vert,antidiag,S28,D25,none
63.6396103067893,7.07106781186548,20,vert,antidiag,S29,D25,none
63.6396103067893,-7.07106781186548,20,vert,diagonal,S30,D25,none
77.7817459305202,35.3553390593274,82.4621125123532,vert,antidiag,S31,D25,none
77.7817459305202,21.2132034355964,60,vert,antidiag,S32,D25,none
77.7817459305202,63.6396103067893,20,vert,diagonal,S27,D26,none
77.7817459305202,49.4974746830583,44.7213595499958,vert,diagonal,S27,D27,none
77.7817459305202,35.3553390593274,72.1110255092798,vert,diagonal,S27,D28,none
77.7817459305202,49.4974746830583,20,vert,antidiag,S28,D26,none
77.7817459305202,35.3553390593274,20,vert,diagonal,S28,D27,none
77.7817459305202,21.2132034355964,44.7213595499958,vert,diagonal,S28,D28,none
77.7817459305202,35.3553390593274,44.7213595499958,vert,antidiag,S29,D26,none
77.7817459305202,21.2132034355964,20,vert,antidiag,S29,D27,none
77.7817459305202,7.07106781186548,20,vert,diagonal,S29,D28,none
77.7817459305202,21.2132034355964,72.1110255092798,vert,antidiag,S30,D26,none
77.7817459305202,7.07106781186548,44.7213595499958,vert,antidiag,S30,D27,none
77.7817459305202,-7.07106781186548,20,vert,antidiag,S30,D28,none
91.9238815542512,63.6396103067893,20,vert,antidiag,S31,D26,none
91.9238815542512,49.4974746830583,20,vert,diagonal,S32,D26,none
91.9238815542512,49.4974746830583,44.7213595499958,vert,antidiag,S31,D27,none
91.9238815542512,35.3553390593274,20,vert,antidiag,S32,D27,none
91.9238815542512,35.3553390593274,72.1110255092798,vert,antidiag,S31,D28,none
91.9238815542512,21.2132034355964,44.7213595499958,vert,antidiag,S32,D28,none
-155.56349186104,74.7106781186548,8,scd,scd,S01,D29,none
-155.56349186104,46.4264068711929,8,scd,scd,S02,D30,none
-155.56349186104,18.142135623731,8,scd,scd,S03,D31,none
-127.279220613579,74.7106781186548,8,scd,scd,S04,D32,none
-127.279220613579,46.4264068711929,8,scd,scd,S05,D33,none
-127.279220613579,18.142135623731,8,scd,scd,S06,D34,none
-98.9949493661167,18.142135623731,8,scd,scd,S09,D35,none
-98.9949493661167,-10.142135623731,8,scd,scd,S10,D36,none
-98.9949493661167,74.7106781186548,8,scd,scd,S07,D37,none
-98.9949493661167,46.4264068711929,8,scd,scd,S08,D38,none
-70.7106781186548,74.7106781186548,8,scd,scd,S11,D39,none
-70.7106781186548,46.4264068711929,8,scd,scd,S12,D40,none
-70.7106781186548,18.142135623731,8,scd,scd,S13,D41,none
-70.7106781186548,-10.142135623731,8,scd,scd,S14,D42,none
-42.4264068711929,46.4264068711929,8,scd,scd,S15,D43,none
-42.4264068711929,18.142135623731,8,scd,scd,S16,D44,none
-42.4264068711929,-10.142135623731,8,scd,scd,S17,D45,none
-14.142135623731,46.4264068711929,8,scd,scd,S18,D46,none
-14.142135623731,18.142135623731,8,scd,scd,S19,D47,none
-14.142135623731,-10.142135623731,8,scd,scd,S20,D48,none
14.142135623731,46.4264068711929,8,scd,scd,S21,D49,none
14.142135623731,18.142135623731,8,scd,scd,S22,D50,none
14.142135623731,-10.142135623731,8,scd,scd,S23,D51,none
42.4264068711929,46.4264068711929,8,scd,scd,S24,D52,none
42.4264068711929,18.142135623731,8,scd,scd,S25,D53,none
42.4264068711929,-10.142135623731,8,scd,scd,S26,D54,none
70.7106781186548,74.7106781186548,8,scd,scd,S27,D55,none
70.7106781186548,46.4264068711929,8,scd,scd,S28,D56,none
70.7106781186548,18.142135623731,8,scd,scd,S29,D57,none
70.7106781186548,-10.142135623731,8,scd,scd,S30,D58,none
98.9949493661167,74.7106781186548,8,scd,scd,S31,D59,none
98.9949493661167,46.4264068711929,8,scd,scd,S32,D60,none
